data_id,iso,event_id_cnty,event_id_no_cnty,event_date,year,time_precision,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,timestamp,iso3
4688797,454,MAW373,373,"01 November 2017",2017,1,Riots,"Mob violence","Rioters (Malawi)","Vigilante Group (Malawi)",5,"Civilians (Malawi)",,7,57,"Eastern Africa",Malawi,Central,"Lilongwe City","Lilongwe City",Lilongwe,-13.9833,33.7833,1,Malawi24,National,"A mob at Nkhoma in Lilongwe has killed a man for torturing his houseboy to death.",1,1552576743,MWI
4692191,454,MAW372,372,"19 October 2017",2017,1,Riots,"Mob violence","Rioters (Malawi)","Vigilante Group (Malawi)",5,"Civilians (Malawi)",,7,57,"Eastern Africa",Malawi,Southern,"Blantyre City","Blantyre City",Blantyre,-15.7833,35,1,Malawi24,National,"In Blantyre a 22-year-old man, was torched and another was stoned to death following suspicion of sucking people's blood, Malawi Police confirmed.",2,1552576747,MWI
5280327,454,MAW371,371,"17 October 2017",2017,1,Protests,"Peaceful protest","Protesters (Malawi)","MCP: Malawi Congress Party",6,,,0,60,"Eastern Africa",Malawi,Southern,Nsanje,"SC Mbenje",Bangula,-16.5833,35.1167,1,"Nyasa Times (Malawi)",National,"In Bangula, Malawi Congress Party gathered and staged a protest. They deflating the tyres near a police check point, there was a heavy presence of the police officer who arrived to guard the vehicles as irate mob wanted to torch it.",0,1561469182,MWI
4693511,454,MAW370,370,"14 October 2017",2017,1,"Violence against civilians",Attack,"DPP: Democratic Progressive Party",,3,"Civilians (Malawi)",,7,37,"Eastern Africa",Malawi,Southern,Nsanje,"Nsanje Boma",Nsanje,-16.9167,35.2667,1,Malawi24,National,"In Nsanje, during a political rally, some Democratic Progressive (DPP) youth cadets assaulted Gaka Community Radio reporter.",0,1552576749,MWI
4694459,454,MAW369,369,"10 October 2017",2017,1,Riots,"Mob violence","Rioters (Malawi)",,5,"Civilians (Malawi)","Protestant Group (Malawi)",7,57,"Eastern Africa",Malawi,Southern,"Blantyre City","Blantyre City",Limbe,-15.809,35.0602,1,Malawi24,National,"Police in Limbe have arrested 21 people suspected of burning a South African pastor's car after accusing him of being a blood sucker.",0,1552576750,MWI
5280325,454,MAW368,368,"06 October 2017",2017,1,Riots,"Mob violence","Rioters (Malawi)",,5,"Civilians (Malawi)","Unidentified Communal Group (Malawi)",7,57,"Eastern Africa",Malawi,Northern,"Nkhata Bay","Lake Malawi","Nkhata Bay",-11.6,34.3,1,"Malawi News Agency",National,"In Kande in Nkhata Bay District, an angry mob ransacked Senior Chief Fukamapiri's office where some items were also stolen.",0,1561469182,MWI
4696372,454,MAW367,367,"02 October 2017",2017,1,Protests,"Protest with intervention","Protesters (Malawi)","MCP: Malawi Congress Party",6,"Police Forces of Malawi (2014-)",,1,16,"Eastern Africa",Malawi,Southern,Nsanje,"Nsanje Boma",Nsanje,-16.9167,35.2667,1,Malawi24,National,"Two Malawi Congress Party members were arrested after they led on marching in Nsanje singing campaign songs for the party.",0,1552576752,MWI
4697510,454,MAW366,366,"28 September 2017",2017,1,Riots,"Mob violence","Rioters (Malawi)","Vigilante Group (Malawi)",5,"Civilians (Malawi)",,7,57,"Eastern Africa",Malawi,Southern,Nsanje,"Nsanje Boma",Nsanje,-16.9167,35.2667,1,Malawi24,National,"Community members in Nsanje killed a village headman after accusing him of working with ""blood suckers"".",1,1552576753,MWI
5280324,454,MAW365,365,"16 September 2017",2017,1,Riots,"Mob violence","Rioters (Malawi)",,5,"Civilians (Malawi)","Government of Malawi (2014-)",7,57,"Eastern Africa",Malawi,Northern,Mzimba,"TA Chindi",Mzuzu,-11.45,33.5833,1,"Nyasa Times (Malawi)",National,"Some illegal vendors torched Mzuzu City Council (MCC) Planning Offices at Mzuzu Stadium.",0,1561469182,MWI
5200969,454,MAW364,364,"14 September 2017",2017,1,Protests,"Protest with intervention","Protesters (Malawi)","Women (Malawi)",6,"Police Forces of Malawi (2014-)",,1,16,"Eastern Africa",Malawi,Central,"Lilongwe City","Lilongwe City",Lilongwe,-13.9833,33.7833,1,Malawi24,National,"Police in Lilongwe arrested a woman who was a part of the protests against gender based violence.",0,1559160527,MWI
5280323,454,MAW363,363,"05 September 2017",2017,1,Riots,"Mob violence","Rioters (Malawi)","Vigilante Group (Malawi)",5,"Civilians (Malawi)",,7,57,"Eastern Africa",Malawi,Southern,Nsanje,"Nsanje Boma",Nsanje,-16.9167,35.2667,1,"Malawi News Agency",National,"In a mob attack, in Nsanje the local community has killed a suspected criminal by beating and burning him.",1,1561469182,MWI
4704804,454,MAW362,362,"01 September 2017",2017,1,Riots,"Mob violence","Rioters (Malawi)","Vigilante Group (Malawi)",5,"Civilians (Malawi)",,7,57,"Eastern Africa",Malawi,Central,"Lilongwe City","Lilongwe City",Lilongwe,-13.9833,33.7833,1,Malawi24,National,"Angry residents at Area 49 in Lilongwe fatally assaulted a suspected robber.",1,1552576853,MWI
4714661,454,MAW361,361,"26 July 2017",2017,2,Riots,"Mob violence","Rioters (Malawi)",,5,"Civilians (Malawi)","Christian Group (Malawi)",7,57,"Eastern Africa",Malawi,Southern,Chikwawa,"Chikwawa Boma",Dyeratu,-16.0416,34.801,1,Malawi24,National,"People around Dyeratu area in Malawi's Shire Valley district of Chikhwawa have destroyed property belonging to Prophet Shepherd Bushiri's Enlightened Christian Gathering (ECG) church's home cell leader.",0,1552576868,MWI
5203195,454,MAW360,360,"25 July 2017",2017,1,Riots,"Mob violence","Rioters (Malawi)","Vigilante Group (Malawi)",5,"Civilians (Malawi)","Women (Malawi)",7,57,"Eastern Africa",Malawi,Central,"Lilongwe City","Lilongwe City",Lilongwe,-13.9833,33.7833,1,Malawi24,National,"A mob in Lilongwe killed a woman after community members accused her of killing a 10-year-old boy through witchcraft.",1,1559160530,MWI
5280321,454,MAW359,359,"17 July 2017",2017,1,Protests,"Peaceful protest","Protesters (Malawi)","Police Forces of Malawi (2014-) Prison Guards",6,,,0,60,"Eastern Africa",Malawi,Central,"Lilongwe City","Lilongwe City",Lilongwe,-13.9833,33.7833,1,Xinhua,International,"Prison warders took to the streets of Lilongwe blocking roads and chanting protest songs to force the government to pay heed to their concerns. No violence was reported.",0,1561469182,MWI
4718817,454,MAW358,358,"10 July 2017",2017,1,Riots,"Mob violence","Rioters (Malawi)","Vigilante Group (Malawi)",5,"Civilians (Malawi)",,7,57,"Eastern Africa",Malawi,Southern,"Blantyre City","Blantyre City",Limbe,-15.809,35.0602,1,Malawi24,National,"A mob in Limbe has killed a man who masqueraded as a prostitute to rob people.",1,1552576876,MWI
4721960,454,MAW357,357,"27 June 2017",2017,1,Protests,"Peaceful protest","Protesters (Malawi)","Taxi Drivers (Malawi)",6,,,0,60,"Eastern Africa",Malawi,Central,"Lilongwe City","Lilongwe City",Lilongwe,-13.9833,33.7833,1,Malawi24,National,"Minibus operators in Liliongwe protested despite an agreement of Lilongwe Minibus Owners Association and Minibus Owners Association of Malawi (MOAM) to call off the protests.",0,1552576880,MWI
4722199,454,MAW356,356,"26 June 2017",2017,1,Riots,"Mob violence","Rioters (Malawi)","Vigilante Group (Malawi)",5,"Civilians (Malawi)",,7,57,"Eastern Africa",Malawi,Northern,Karonga,"Karonga Town",Karonga,-9.9333,33.9333,2,Malawi24,National,"A man accused of witchcraft was killed by villagers in the district of Karonga.",1,1552576880,MWI
4723070,454,MAW355,355,"21 June 2017",2017,2,Protests,"Peaceful protest","Protesters (Malawi)","Taxi Drivers (Malawi)",6,,,0,60,"Eastern Africa",Malawi,Northern,Mzimba,"TA Chindi",Mzuzu,-11.45,33.5833,1,Malawi24,National,"Minibus operators in Blantyre and Mzuzu also took to the streets against new rules imposed against them.",0,1552576881,MWI
4723281,454,MAW354,354,"21 June 2017",2017,2,Protests,"Peaceful protest","Protesters (Malawi)","Taxi Drivers (Malawi)",6,,,0,60,"Eastern Africa",Malawi,Southern,"Blantyre City","Blantyre City",Blantyre,-15.7833,35,1,Malawi24,National,"Minibus operators in Blantyre and Mzuzu also took to the streets against new rules imposed against them.",0,1552576881,MWI
4725498,454,MAW353,353,"13 June 2017",2017,1,Riots,"Violent demonstration","Rioters (Malawi)","Students (Malawi)",5,"Police Forces of Malawi (2014-)",,1,15,"Eastern Africa",Malawi,Southern,"Blantyre City","Blantyre City",Blantyre,-15.7833,35,1,Malawi24,National,"Officer in charge for Chileka Police was rushed to Mlambe hospital in Blantyre after protesting pupils beat him up.",0,1552576885,MWI
5280319,454,MAW351,351,"12 June 2017",2017,1,Riots,"Violent demonstration","Rioters (Malawi)",,5,"Police Forces of Malawi (2014-)",,1,15,"Eastern Africa",Malawi,Southern,Balaka,"Balaka Town",Balaka,-14.9793,34.9558,1,"Nyasa Times (Malawi)",National,"Riots by pupils took place in Balaka district. Police are reported to have used tear gas on students.",0,1561469182,MWI
5280320,454,MAW352,352,"12 June 2017",2017,1,Riots,"Violent demonstration","Rioters (Malawi)",,5,"Police Forces of Malawi (2014-)",,1,15,"Eastern Africa",Malawi,Central,Ntcheu,"Ntcheu Boma",Ntcheu,-14.8167,34.6333,1,"Nyasa Times (Malawi)",National,"Riots by pupils took place in Ntcheu district. Police are reported to have used tear gas on students.",0,1561469182,MWI
4725796,454,MAW350,350,"12 June 2017",2017,1,Riots,"Violent demonstration","Rioters (Malawi)","Students (Malawi)",5,"Police Forces of Malawi (2014-)",,1,15,"Eastern Africa",Malawi,Southern,"Blantyre City","Blantyre City",Blantyre,-15.7833,35,1,Malawi24,National,"During protests, police in Blantyre shot teargas at primary school pupils who had barricaded the M1 road and sang anti-government chants in protest against a nationwide teachers' strike.",0,1552576885,MWI
5280317,454,MAW349,349,"08 June 2017",2017,1,Protests,"Peaceful protest","Protesters (Malawi)",,6,,,0,60,"Eastern Africa",Malawi,Central,"Lilongwe City","Lilongwe City",Lilongwe,-13.9833,33.7833,1,"Nyasa Times (Malawi)",National,"Karonga residents through Karonga-Chitipa Cultural Heritage marched to Parliament Building in the capital Lilongwe to present a petition that condemned government's plans to relocate a refugee camp.",0,1561469182,MWI
4729721,454,MAW348,348,"28 May 2017",2017,1,Riots,"Mob violence","Rioters (Malawi)","Vigilante Group (Malawi)",5,"Civilians (Malawi)",,7,57,"Eastern Africa",Malawi,Southern,"Blantyre City","Blantyre City",Blantyre,-15.7833,35,1,Malawi24,National,"Residents from Chileka in Blantyre burnt a man suspected to be a thief.",1,1552576890,MWI
4730938,454,MAW347,347,"23 May 2017",2017,1,Riots,"Mob violence","Rioters (Malawi)","Vigilante Group (Malawi)",5,"Civilians (Malawi)",,7,57,"Eastern Africa",Malawi,Central,"Lilongwe City","Lilongwe City",Lilongwe,-13.9833,33.7833,1,Malawi24,National,"An angry mob in a village in Lilongwe has beaten to death a man who wanted to steal goats in the village.",1,1552576891,MWI
4735998,454,MAW346,346,"03 May 2017",2017,2,Riots,"Mob violence","Rioters (Malawi)","DPP: Democratic Progressive Party",5,"Police Forces of Malawi (2014-)",,1,15,"Eastern Africa",Malawi,Central,Ntcheu,"Ntcheu Boma",Ntcheu,-14.8167,34.6333,1,Malawi24,National,"22 Democratic Progressive Party (DPP) cadets beat up Malawi police officers in Ntcheu in clashes.",0,1552576897,MWI
5280316,454,MAW345,345,"01 May 2017",2017,1,Riots,"Mob violence","Rioters (Malawi)","DPP: Democratic Progressive Party",5,"Rioters (Malawi)","MCTU: Malawi Congress of Trade Unions",5,55,"Eastern Africa",Malawi,Southern,"Blantyre City","Blantyre City",Blantyre,-15.7833,35,1,"Nyasa Times (Malawi)",National,"The Democratic Progressive Party (DPP) cadets and supporters interrupted Labour Day activities in Blantyre as they clashed with some workers whom are Malawi Congress of Trade Unions (MCTU) members.",1,1561469182,MWI
5280315,454,MAW344,344,"29 April 2017",2017,1,Riots,"Mob violence","Rioters (Malawi)","Vigilante Group (Malawi)",5,"Civilians (Malawi)",,7,57,"Eastern Africa",Malawi,Northern,Mzimba,"Mzimba Boma",Mzimba,-11.9,33.6,2,"Nyasa Times (Malawi)",National,"Residents of Madede in Mzimba District burnt to death a 34-year-old man identified as Biko Mhlanga for allegedly breaking into a house of a businessperson where he is alleged to have stolen K600, 000.",1,1561469182,MWI
4737674,454,MAW343,343,"27 April 2017",2017,1,Protests,"Peaceful protest","Protesters (Malawi)","Students (Malawi)",6,,,0,60,"Eastern Africa",Malawi,Southern,Zomba,"Zomba City",Zomba,-15.3833,35.3333,1,"Malawi News Agency",National,"Chancellor College studetns held a peaceful demonstration in Zomba, asking the president to intervene in the dispute that is keeping the university closed.",0,1552576902,MWI
5280314,454,MAW342,342,"22 April 2017",2017,1,Riots,"Mob violence","Rioters (Malawi)","DPP: Democratic Progressive Party",5,"Rioters (Malawi)","MCP: Malawi Congress Party",5,55,"Eastern Africa",Malawi,Central,Kasungu,"Kasungu Boma",Kasungu,-13.0333,33.4833,1,"Nyasa Times (Malawi)",National,"A fight broke out between supporters of the DPP and MCP attending the funeral of Chief Lukwa's mother. Some vehicles were smashed and senior government officials had to be rushed to safety.",0,1561469182,MWI
5280313,454,MAW341,341,"20 April 2017",2017,1,Riots,"Mob violence","Rioters (Malawi)","Vigilante Group (Malawi)",5,"Civilians (Malawi)",,7,57,"Eastern Africa",Malawi,Central,Ntcheu,"Ntcheu Boma",Ntcheu,-14.8167,34.6333,2,"Nyasa Times (Malawi)",National,"A 34-year-old robbery suspect in the central district of Ntcheu was killed by an angry mob.",1,1561469182,MWI
4740183,454,MAW339,339,"19 April 2017",2017,1,Protests,"Peaceful protest","Protesters (Malawi)",,6,,,0,60,"Eastern Africa",Malawi,Northern,Rumphi,"Rumphi Boma",Rumphi,-11.0167,33.8667,1,"Malawi News Agency",National,"People who had not been paid for road maintenance projects run by the Malawi Social Action Fund gathered at the Rumphi Rural District Council offices for a sit-in to demand their pay.",0,1552577086,MWI
5280312,454,MAW340,340,"19 April 2017",2017,1,Riots,"Mob violence","Rioters (Malawi)","Vigilante Group (Malawi)",5,"Civilians (Malawi)",,7,57,"Eastern Africa",Malawi,Central,Lilongwe,Chisikwa,Chisikwa,-14,33.4833,1,"Nyasa Times (Malawi)",National,"An angry mob of villagers killed an unknown man who was caught stealing goats in Chisikwa village",1,1561469182,MWI
5280311,454,MAW338,338,"08 April 2017",2017,1,Protests,"Protest with intervention","Protesters (Malawi)","MCP: Malawi Congress Party",6,"Police Forces of Malawi (2014-)",,1,16,"Eastern Africa",Malawi,Central,"Lilongwe City","Lilongwe City",Lilongwe,-13.9833,33.7833,1,"Nyasa Times (Malawi)",National,"MCP supporters gathered at the airport to welcome the party president, Chakwera, but the rally was broken up by the Riot Police.",0,1561469182,MWI
4747259,454,MAW337,337,"26 March 2017",2017,1,Riots,"Mob violence","Rioters (Malawi)","Vigilante Group (Malawi)",5,"Civilians (Malawi)",,7,57,"Eastern Africa",Malawi,Central,Lilongwe,"TA Kalolo",Kalolo,-14,33.3833,2,"Malawi News Agency",National,"A man who was suspected of stealing cattle was summoned to the police station. He ran away, but was caught by a mob of fellow villagers and killed.",1,1552577095,MWI
4749063,454,MAW336,336,"19 March 2017",2017,1,Riots,"Violent demonstration","Rioters (Malawi)","Students (Malawi)",5,,,0,50,"Eastern Africa",Malawi,Central,Dowa,"SC Mponela",Mponela,-13.5319,33.7401,1,Malawi24,National,"Students in Dowa district earlier blocked the M1 road and stoned cars at Mponela in protest after a car hit to death one of the students.",0,1552577097,MWI
4750496,454,MAW335,335,"14 March 2017",2017,1,Riots,"Mob violence","Rioters (Malawi)","Students (Malawi)",5,"Police Forces of Malawi (2014-)",,1,15,"Eastern Africa",Malawi,Southern,Machinga,"Liwonde Town",Liwonde,-15.0667,35.2254,1,Malawi24,National,"Angry students from Mawila Private Secondary School and villagers near the school in Liwonde have damaged a businessman's house after suspecting the owner of kidnapping a female student from the school. Police later managed to arrest eight students and some villagers.",0,1552577099,MWI
4751959,454,MAW334,334,"09 March 2017",2017,1,Riots,"Mob violence","Rioters (Malawi)","Vigilante Group (Malawi)",5,"Civilians (Malawi)",,7,57,"Eastern Africa",Malawi,Central,"Lilongwe City","Lilongwe City",Lilongwe,-13.9833,33.7833,1,Malawi24,National,"An angry mob in Lilongwe burned to death a conman for impersonating a Malawi Revenue Authority (MRA) officer.",1,1552577100,MWI
4752293,454,MAW333,333,"08 March 2017",2017,1,Riots,"Mob violence","Rioters (Malawi)","Vigilante Group (Malawi)",5,"Civilians (Malawi)","Police Forces of Malawi (2014-)",7,57,"Eastern Africa",Malawi,Central,Ntcheu,"Ntcheu Boma",Ntcheu,-14.8167,34.6333,1,Malawi24,National,"A junior police officer in Ntcheu district was rescued from an angry mob that wanted to kill him for stealing. When the community members noticed that amongst the thieves there was a police officer, they got angry and started beating the thieves.",0,1552577101,MWI
